uid	lat	lng	datetime
101587	40.631167	-73.952215	2012-04-16 16:39:28
101587	40.631378999999995	-73.951442	2012-04-17 16:52:48
101587	40.631378999999995	-73.951442	2012-04-19 16:54:50
101587	40.679037	-73.86381999999998	2012-04-20 14:13:05
101587	40.679371	-73.858993	2012-04-20 14:39:28
101587	40.579663000000004	-73.837246	2012-04-21 12:03:49
101587	40.565436	-73.884893	2012-04-21 14:59:15
101587	40.713344	-73.769559	2012-04-22 11:40:35
101587	40.5903	-73.799829	2012-04-22 15:33:09
101587	40.632195	-73.94833100000002	2012-04-23 15:30:04
101587	40.63247	-73.95034799999998	2012-04-23 18:47:03
101587	40.580471	-73.836966	2012-04-23 21:04:11
101587	40.632195	-73.94833100000002	2012-04-24 18:26:22
101587	40.631378999999995	-73.951442	2012-04-25 15:55:44
101587	40.63306400000001	-73.947615	2012-04-25 16:25:58
101587	40.713904	-74.008962	2012-04-25 19:32:42
101587	40.713484	-74.007769	2012-04-25 19:41:45
101587	40.679037	-73.86381999999998	2012-04-27 14:09:08
101587	40.590703999999995	-73.797129	2012-04-27 14:57:21
101587	40.713344	-73.769559	2012-04-29 11:00:36
101587	40.631167	-73.952215	2012-05-03 13:26:16
101587	40.690602	-73.98814200000002	2012-05-03 19:35:39
101587	40.679758	-73.869309	2012-05-04 14:04:27
101587	40.679037	-73.86381999999998	2012-05-04 14:19:57
101587	40.5903	-73.799829	2012-05-06 16:13:47
101587	40.63247	-73.95034799999998	2012-05-07 15:06:21
101587	40.631378999999995	-73.951442	2012-05-07 15:26:27
101587	40.63247	-73.95034799999998	2012-05-08 14:14:23
101587	40.631378999999995	-73.951442	2012-05-08 16:25:15
101587	40.63247	-73.95034799999998	2012-05-09 19:57:10
101587	40.631167	-73.952215	2012-05-10 13:51:51
101587	40.632195	-73.94833100000002	2012-05-10 17:08:10
101587	40.679037	-73.86381999999998	2012-05-11 14:15:13
101587	40.631378999999995	-73.951442	2012-05-15 16:14:17
101587	40.713484	-74.007769	2012-05-15 17:16:51
101587	40.713904	-74.008962	2012-05-15 17:17:58
101587	40.680475	-73.843725	2012-05-15 18:25:26
101587	40.579498	-73.838032	2012-05-16 15:27:23
101587	40.631378999999995	-73.951442	2012-05-17 17:01:11
101587	40.632195	-73.94833100000002	2012-05-17 19:07:09
101587	40.683541999999996	-73.97528100000002	2012-05-21 19:02:32
101587	40.68454000000001	-73.977737	2012-05-21 19:21:31
101587	40.646594	-73.958039	2012-05-23 18:09:40
101587	40.688531	-73.81801	2012-05-25 14:46:46
101587	40.5903	-73.799829	2012-05-25 17:58:01
101587	40.587204	-73.812312	2012-05-29 16:32:47
101587	40.708107	-74.00523199999998	2012-06-01 13:58:39
101587	40.710421000000004	-74.007762	2012-06-01 14:09:54
101587	40.709198	-74.011186	2012-06-01 14:19:58
101587	40.5903	-73.799829	2012-06-03 17:17:55
101587	40.747745	-73.985302	2012-06-06 18:22:28
101587	40.748452	-73.985077	2012-06-06 18:24:02
101587	40.749428	-73.986719	2012-06-06 18:47:41
101587	40.749541	-73.986611	2012-06-06 19:02:18
101587	40.749955	-73.98755600000001	2012-06-06 19:06:17
101587	40.679758	-73.869309	2012-06-08 14:07:22
101587	40.678867	-73.866173	2012-06-08 14:14:46
101587	40.679037	-73.86381999999998	2012-06-08 14:21:08
101587	40.587204	-73.812312	2012-06-09 18:30:09
101587	40.713344	-73.769559	2012-06-10 11:41:26
101587	40.5903	-73.799829	2012-06-10 16:51:22
101587	40.734056	-73.870847	2012-06-11 14:56:16
101587	40.763562	-73.98527800000002	2012-06-12 13:46:10
101587	40.76687800000001	-73.993933	2012-06-12 14:10:06
101587	40.767924	-73.981944	2012-06-12 15:15:51
101587	40.766189000000004	-73.986979	2012-06-12 19:10:17
101587	40.767532	-73.982506	2012-06-12 19:29:37
101587	40.586838	-73.81320799999997	2012-06-13 19:18:56
101587	40.5903	-73.799829	2012-06-16 16:49:43
101587	40.713344	-73.769559	2012-06-17 13:02:22
101587	40.712717	-73.783863	2012-06-17 14:52:27
101587	40.5903	-73.799829	2012-06-18 14:55:19
101587	40.753987	-73.98174	2012-06-20 16:33:41
101587	40.5903	-73.799829	2012-07-08 20:43:59
102278	40.785871	-73.978286	2012-04-12 18:19:02
102278	40.713149	-73.75383000000002	2012-04-23 19:15:02
102278	40.750795000000004	-73.993576	2012-04-24 19:38:53
102278	40.726714	-73.864699	2012-04-24 19:45:38
102278	40.755352	-73.986568	2012-04-25 13:47:33
102278	40.741203999999996	-73.842811	2012-04-27 08:03:51
102278	40.726714	-73.864699	2012-04-28 00:01:32
102278	40.755352	-73.986568	2012-05-01 13:27:42
102278	40.778058	-73.949349	2012-05-01 19:20:03
102278	40.779968	-73.976893	2012-05-03 13:25:16
102278	40.762138	-73.965986	2012-05-03 19:38:41
102278	40.740355	-73.98639200000002	2012-05-10 13:22:03
102278	40.755352	-73.986568	2012-05-11 13:51:09
102278	40.723602	-73.989571	2012-05-13 14:52:50
102278	40.751575	-73.99201500000002	2012-05-23 13:40:49
102278	40.722925	-73.988366	2012-06-06 08:50:35
102278	40.762245	-73.979287	2012-06-20 16:30:15
102433	40.747759	-73.98889399999999	2012-04-10 00:20:12
102433	40.745127000000004	-73.978466	2012-04-10 19:11:41
102433	40.741012	-73.981915	2012-04-11 17:58:40
102433	40.741437	-73.985667	2012-04-12 09:16:08
102433	40.722452000000004	-73.988789	2012-04-12 19:00:53
102433	40.719787	-73.987241	2012-04-12 21:17:52
102433	40.719033	-73.986506	2012-04-12 23:23:29
102433	40.719313	-73.98565	2012-04-12 23:55:02
102433	40.745102	-73.978914	2012-04-13 15:09:45
102433	40.743313	-73.979926	2012-04-14 12:50:19
102433	40.741012	-73.981915	2012-04-14 14:05:53
102433	40.735248	-73.991138	2012-04-14 15:54:57
102433	40.734857	-73.99085	2012-04-14 16:52:07
102433	40.729872	-73.980802	2012-04-14 19:25:08
102433	40.750144	-73.994943	2012-04-15 15:25:45
102433	40.743313	-73.979926	2012-04-15 17:48:41
102433	40.74077800000001	-73.98768299999998	2012-04-16 12:25:53
102433	40.743371999999994	-73.98467600000002	2012-04-16 18:01:14
102433	40.741437	-73.985667	2012-04-17 13:02:07
102433	40.742074	-74.005892	2012-04-17 22:27:29
102433	40.741437	-73.985667	2012-04-18 09:51:55
102433	40.740686	-73.98729300000002	2012-04-18 12:24:00
102433	40.741902	-73.982574	2012-04-19 19:29:40
102433	40.717952000000004	-73.98541	2012-04-20 20:13:50
102433	40.741437	-73.985667	2012-04-23 11:59:11
102433	40.743879	-73.981571	2012-04-23 18:26:10
102433	40.743313	-73.979926	2012-04-23 19:28:26
102433	40.741437	-73.985667	2012-04-24 10:06:25
102433	40.742407	-73.980599	2012-04-24 18:23:58
102433	40.741437	-73.985667	2012-04-25 08:54:23
102433	40.756457	-73.846064	2012-04-25 19:09:00
102433	40.741437	-73.985667	2012-04-27 10:00:11
102433	40.744256	-73.983304	2012-04-27 19:41:02
102433	40.745127000000004	-73.978466	2012-04-27 22:26:12
102433	40.741012	-73.981915	2012-04-28 15:59:55
102433	40.717958	-74.00733000000002	2012-04-28 21:20:35
102433	40.741437	-73.985667	2012-05-01 12:22:50
102433	40.743043	-73.980228	2012-05-01 18:18:27
102433	40.741437	-73.985667	2012-05-03 09:58:22
102433	40.755368	-73.96833000000002	2012-05-03 18:52:17
102433	40.742031	-73.990197	2012-05-04 17:37:21
102433	40.740758	-73.98735	2012-05-04 18:10:58
102433	40.768614	-73.967407	2012-05-04 19:38:40
102433	40.767788	-73.968361	2012-05-04 21:12:31
102433	40.745127000000004	-73.978466	2012-05-04 23:41:57
102433	40.737404	-73.991264	2012-05-06 17:45:43
102433	40.741437	-73.985667	2012-05-07 09:11:11
102433	40.741859999999996	-73.990474	2012-05-07 12:00:26
102433	40.741437	-73.985667	2012-05-08 09:58:15
102433	40.751822	-73.976962	2012-05-08 18:48:21
102433	40.742906	-73.982001	2012-05-09 19:20:59
102433	40.74355900000001	-73.979775	2012-05-09 20:58:54
102433	40.732758000000004	-73.985766	2012-05-10 20:28:27
102433	40.73814	-73.98358	2012-05-11 00:27:47
102433	40.741437	-73.985667	2012-05-11 09:46:57
102433	40.742656	-73.98901500000002	2012-05-11 12:27:21
102433	40.741437	-73.985667	2012-05-11 13:05:30
102433	40.761194	-73.98700600000002	2012-05-11 18:10:09
102433	40.750795000000004	-73.993576	2012-05-12 09:44:55
102433	40.750795000000004	-73.993576	2012-05-13 19:55:33
102433	40.741902	-73.982574	2012-05-15 18:33:45
102433	40.742334	-73.983855	2012-05-15 19:55:56
102433	40.741622	-73.98123199999998	2012-05-16 19:14:20
102433	40.741437	-73.985667	2012-05-17 13:02:06
102433	40.740769	-73.981714	2012-05-17 19:00:43
102433	40.688463	-73.992997	2012-05-18 20:19:56
102433	40.744871	-73.973943	2012-05-19 01:49:11
102433	40.737919	-73.98389499999998	2012-05-19 17:04:07
102433	40.741437	-73.985667	2012-05-22 09:19:10
102433	40.741437	-73.985667	2012-05-23 13:14:46
102433	40.741622	-73.98123199999998	2012-05-23 18:36:15
102433	40.744489	-73.98093399999998	2012-05-25 13:34:44
102433	40.750795000000004	-73.993576	2012-05-28 13:42:13
102433	40.743313	-73.979926	2012-05-28 15:00:13
102433	40.741876	-73.97807	2012-05-28 16:50:09
102433	40.741437	-73.985667	2012-05-29 11:00:03
102433	40.741859999999996	-73.990474	2012-05-29 13:09:59
102433	40.737387	-73.988395	2012-05-29 18:06:11
102433	40.742407	-73.980599	2012-05-29 20:14:03
102433	40.742656	-73.98901500000002	2012-05-31 12:41:17
102433	40.740161	-73.986662	2012-05-31 18:10:09
102433	40.737279	-73.992513	2012-05-31 18:40:35
102433	40.741437	-73.985667	2012-06-01 13:34:54
102433	40.742121000000004	-74.00766	2012-06-02 21:23:43
102433	40.746352	-74.000837	2012-06-02 22:53:14
102433	40.726071999999995	-73.983479	2012-06-03 17:00:24
102433	40.722832000000004	-73.985456	2012-06-03 17:58:55
102433	40.742934999999996	-73.975528	2012-06-03 22:18:52
102433	40.741437	-73.985667	2012-06-04 09:52:14
102433	40.741437	-73.985667	2012-06-06 08:53:09
102433	40.741116	-73.98541	2012-06-06 18:29:50
102433	40.741437	-73.985667	2012-06-07 09:26:03
102433	40.74077800000001	-73.98768299999998	2012-06-07 12:17:44
102433	40.740161	-73.986662	2012-06-07 12:28:38
102433	40.741437	-73.985667	2012-06-07 12:34:11
102433	40.740758	-73.98735	2012-06-07 18:05:08
102433	40.77564	-73.959038	2012-06-07 20:02:41
102433	40.743108	-73.989238	2012-06-08 12:23:52
102433	40.741437	-73.985667	2012-06-08 13:04:50
102433	40.748999	-73.990316	2012-06-09 11:08:09
102433	40.750795000000004	-73.993576	2012-06-09 12:13:41
102433	40.750457	-73.991236	2012-06-10 13:56:41
102433	40.741437	-73.985667	2012-06-11 09:48:27
102433	40.741136	-73.985789	2012-06-12 14:11:22
102433	40.743313	-73.979926	2012-06-12 18:23:43
102433	40.740686	-73.98729300000002	2012-06-13 12:35:18
102433	40.741437	-73.985667	2012-06-15 09:46:02
102433	40.742022	-73.977642	2012-06-16 22:33:56
102433	40.750795000000004	-73.993576	2012-06-17 14:33:19
102433	40.741437	-73.985667	2012-06-18 09:32:52
102433	40.742022	-73.977642	2012-06-20 19:49:02
102433	40.741876	-73.97807	2012-06-20 21:08:02
102433	40.746736999999996	-73.98262	2012-06-21 09:36:21
102433	40.765496999999996	-73.987477	2012-06-26 22:18:16
102433	40.741437	-73.985667	2012-06-27 08:56:00
102433	40.650348	-73.792698	2012-07-07 00:51:24
102433	40.741622	-73.98123199999998	2012-07-07 15:54:53
102433	40.745877	-73.977892	2012-07-07 21:56:57
102433	40.742698	-73.977401	2012-07-08 14:55:50
102433	40.759062	-73.961781	2012-07-08 17:40:14
102433	40.743701	-73.982776	2012-07-09 18:57:27
103719	40.751061	-73.984594	2012-07-05 18:45:56
103719	40.738576	-73.98832800000002	2012-07-05 21:19:08
103719	40.751219	-73.98486899999997	2012-07-06 00:47:18
103719	40.758489000000004	-73.979366	2012-07-06 08:01:25
103719	40.758315	-73.977284	2012-07-06 10:34:41
103719	40.751219	-73.98486899999997	2012-07-06 19:15:14
103719	40.751061	-73.984594	2012-07-06 19:15:31
103719	40.74008900000001	-74.007447	2012-07-06 20:05:58
103719	40.740287	-74.007183	2012-07-06 22:04:17
103719	40.762325	-73.967814	2012-07-07 10:30:26
103719	40.764592	-73.971213	2012-07-07 12:50:42
103719	40.751061	-73.984594	2012-07-07 19:46:52
103719	40.751219	-73.98486899999997	2012-07-07 19:47:05
103719	40.732468	-73.99323299999998	2012-07-07 21:03:02
103719	40.741248	-73.992906	2012-07-07 23:48:46
103719	40.751219	-73.98486899999997	2012-07-08 00:00:18
103719	40.751061	-73.984594	2012-07-08 09:33:33
103719	40.751278000000006	-73.986834	2012-07-08 10:33:41
103719	40.75649	-73.98626800000002	2012-07-08 11:54:22
103719	40.746190999999996	-73.981978	2012-07-08 14:11:43
103719	40.751219	-73.98486899999997	2012-07-08 14:51:08
103719	40.773839	-73.87122	2012-07-08 16:08:27
103719	40.769157	-73.861954	2012-07-08 18:02:02
103719	40.769157	-73.861954	2012-07-08 19:17:49
103719	40.770028	-73.861384	2012-07-08 19:18:10
103941	40.769669	-73.982518	2012-04-10 18:58:25
103941	40.759539000000004	-73.991677	2012-04-10 19:56:09
103941	40.902711	-73.896199	2012-04-11 09:48:00
103941	40.724689	-73.994749	2012-04-12 17:44:05
103941	40.902711	-73.896199	2012-04-16 09:14:38
103941	40.74361500000001	-73.983479	2012-04-16 17:01:23
103941	40.902711	-73.896199	2012-04-17 09:12:59
103941	40.749109999999995	-73.988457	2012-04-18 14:15:59
103941	40.745924	-73.984358	2012-04-18 17:11:54
103941	40.902711	-73.896199	2012-04-23 08:56:22
103941	40.756084	-73.989519	2012-04-24 10:02:10
103941	40.759955	-73.980165	2012-05-10 12:57:11
103941	40.902711	-73.896199	2012-05-21 08:42:19
103941	40.893966999999996	-73.896245	2012-06-06 09:42:42
103941	40.808807	-73.93644300000003	2012-06-06 17:10:55
103941	40.902711	-73.896199	2012-06-07 09:37:43
103941	40.75037800000001	-73.993607	2012-06-09 08:41:11
103941	40.888341	-73.897648	2012-06-11 09:06:48
104664	40.645089	-73.784523	2012-06-08 20:16:53
104664	40.773007	-73.915886	2012-06-09 17:56:27
104664	40.574131	-73.97511	2012-06-12 10:43:54
104664	40.575140999999995	-73.981504	2012-06-12 12:41:53
104664	40.705953	-73.99656800000002	2012-06-12 13:56:11
104664	40.744851000000004	-73.965325	2012-06-12 14:27:05
105030	40.74199	-74.003584	2012-05-12 18:44:03
105030	40.742971000000004	-74.00024	2012-05-12 21:53:34
105030	40.806907	-73.962772	2012-05-14 10:37:07
105030	40.763919	-73.97314	2012-05-14 17:46:04
105030	40.750171	-73.990794	2012-05-16 10:05:13
105362	40.870938	-73.930104	2012-05-25 17:43:54
105362	40.650169	-73.949575	2012-05-26 18:49:24
105362	40.871238	-73.921627	2012-05-28 09:45:56
105362	40.871238	-73.921627	2012-05-29 09:14:59
105362	40.860237	-73.93292	2012-05-29 18:30:59
105362	40.871238	-73.921627	2012-05-31 09:30:07
105362	40.860237	-73.93292	2012-05-31 09:53:29
105362	40.866136	-73.926639	2012-05-31 16:08:39
105362	40.758825	-73.974001	2012-06-07 12:24:38
105362	40.870938	-73.930104	2012-06-07 17:42:48
105362	40.763954999999996	-73.983809	2012-06-07 20:03:34
105362	40.757861	-73.97416700000002	2012-06-08 12:31:43
105362	40.757707	-73.975448	2012-06-08 12:57:23
105362	40.757707	-73.975448	2012-06-11 08:57:59
105362	40.757028999999996	-73.976153	2012-06-11 14:02:13
105362	40.864357	-73.92662800000002	2012-06-13 07:55:41
105362	40.75872800000001	-73.97855799999998	2012-06-13 08:40:23
105362	40.757707	-73.975448	2012-06-13 12:38:32
105362	40.864357	-73.92662800000002	2012-06-15 08:16:34
105362	40.758749	-73.978598	2012-06-15 08:54:32
105362	40.732569	-74.006541	2012-06-16 19:32:24
105362	40.74257100000001	-74.000398	2012-06-16 21:16:05
105362	40.86623	-73.927776	2012-06-20 18:30:02
105362	40.866337	-73.924882	2012-06-20 19:07:32
105362	40.872911	-73.91851199999998	2012-06-20 19:37:32
105362	40.82917800000001	-73.82685500000002	2012-06-27 01:23:15
105362	40.758749	-73.978598	2012-06-27 08:46:22
105362	40.757861	-73.97416700000002	2012-06-27 12:16:52
105362	40.732569	-74.006541	2012-06-30 19:17:33
105362	40.757707	-73.975448	2012-07-03 13:03:40
105362	40.773839	-73.87122	2012-07-06 10:18:44
105362	40.770255999999996	-73.863873	2012-07-06 10:19:37
105829	40.645089	-73.784523	2012-06-07 05:09:43
105829	40.645578	-73.776433	2012-06-07 05:11:11
105829	40.645740999999994	-73.773794	2012-06-07 05:13:34
105829	40.645089	-73.784523	2012-06-11 12:39:23
106476	40.756268	-73.986593	2012-04-12 08:21:27
106476	40.756268	-73.986593	2012-04-13 08:26:14
106476	40.73233	-74.00164000000002	2012-04-13 18:26:20
106476	40.756268	-73.986593	2012-04-16 08:44:39
106476	40.756268	-73.986593	2012-04-17 09:01:05
106476	40.756268	-73.986593	2012-04-24 08:34:48
106476	40.756268	-73.986593	2012-04-25 08:40:37
106476	40.756268	-73.986593	2012-04-26 08:53:52
106476	40.756268	-73.986593	2012-04-27 08:59:04
106476	40.774772	-73.954047	2012-04-27 19:21:39
106476	40.755466	-73.987234	2012-04-28 19:55:49
106476	40.724769	-73.950232	2012-04-28 22:47:46
106476	40.7524	-73.994151	2012-04-29 13:17:54
106476	40.756268	-73.986593	2012-05-01 12:13:55
106476	40.756268	-73.986593	2012-05-03 08:44:17
106476	40.756268	-73.986593	2012-05-04 08:49:23
106476	40.717984	-73.957522	2012-05-06 12:32:33
106476	40.734852000000004	-73.991085	2012-05-06 14:36:55
106476	40.756268	-73.986593	2012-05-07 09:01:03
106476	40.746279	-73.99795	2012-05-08 07:35:53
106476	40.756268	-73.986593	2012-05-08 09:03:48
106476	40.756268	-73.986593	2012-05-09 09:02:05
106476	40.769519	-73.992584	2012-05-09 19:36:09
106476	40.731974	-73.954489	2012-05-10 18:37:44
106476	40.756268	-73.986593	2012-05-11 09:22:59
106476	40.734662	-73.988401	2012-05-11 18:58:10
106476	40.717006	-73.956565	2012-05-11 23:18:06
106476	40.721144	-73.95695699999997	2012-05-11 23:24:34
106476	40.72264000000001	-73.94801	2012-05-12 10:42:27
106476	40.723605	-73.951656	2012-05-12 10:45:27
106476	40.731974	-73.954489	2012-05-12 13:02:16
106476	40.756268	-73.986593	2012-05-15 08:55:38
106476	40.814615	-73.959025	2012-05-15 20:06:24
106476	40.756268	-73.986593	2012-05-16 11:02:49
106476	40.756977	-73.989315	2012-05-18 08:46:52
106476	40.756268	-73.986593	2012-05-18 09:06:34
106476	40.720022	-73.988745	2012-05-18 18:40:55
106476	40.756268	-73.986593	2012-05-21 08:56:22
106476	40.724769	-73.950232	2012-05-21 20:55:55
106476	40.756268	-73.986593	2012-05-25 09:18:37
106476	40.750795000000004	-73.993576	2012-05-25 18:19:33
106476	40.756268	-73.986593	2012-05-29 09:02:38
106476	40.756268	-73.986593	2012-06-01 11:06:31
106476	40.772501	-73.970151	2012-06-02 18:28:39
106476	40.712784	-73.9475	2012-06-03 11:23:37
106476	40.73695	-73.99083900000002	2012-06-03 18:00:15
106476	40.733162	-73.99104	2012-06-03 20:15:58
106476	40.756268	-73.986593	2012-06-04 09:20:37
106476	40.74645200000001	-74.001391	2012-06-04 18:15:30
106476	40.756268	-73.986593	2012-06-05 09:00:38
106476	40.756268	-73.986593	2012-06-06 08:44:50
106476	40.645089	-73.784523	2012-06-11 19:20:07
106476	40.756268	-73.986593	2012-06-12 09:07:02
106476	40.756268	-73.986593	2012-06-13 09:05:07
106476	40.756268	-73.986593	2012-06-15 09:08:35
106476	40.756268	-73.986593	2012-06-27 09:12:33
106476	40.746279	-73.99795	2012-07-02 09:27:29
106476	40.756268	-73.986593	2012-07-03 08:45:11
106476	40.756268	-73.986593	2012-07-05 10:41:37
106476	40.756268	-73.986593	2012-07-06 09:03:27
106476	40.756268	-73.986593	2012-07-09 09:11:31
106496	40.751792	-73.967299	2012-04-21 11:51:15
106496	40.752806	-73.977175	2012-04-21 13:37:18
106496	40.75649	-73.98626800000002	2012-04-21 13:51:20
106496	40.758846999999996	-73.989551	2012-04-21 14:05:12
106496	40.719707	-73.959813	2012-04-21 21:56:41
106496	40.717542	-73.957933	2012-04-22 10:13:38
106496	40.718646	-73.95619599999998	2012-04-22 10:34:04
106496	40.771729	-73.982374	2012-04-22 13:21:09
107026	40.745956	-73.914642	2012-04-14 18:14:38
107026	40.740264	-74.001565	2012-05-05 12:30:59
107026	40.740689	-74.001632	2012-05-05 13:47:36
107026	40.741551	-74.00135300000002	2012-05-05 14:19:26
107026	40.741396	-74.004818	2012-05-05 16:04:13
107026	40.740932	-74.005353	2012-05-05 16:21:57
107026	40.741096	-74.005473	2012-05-05 16:24:18
107026	40.758505	-73.989143	2012-05-11 07:35:39
107026	40.758457	-73.98914	2012-05-11 08:17:33
107026	40.768643	-73.982558	2012-05-11 14:27:26
107026	40.768582	-73.982461	2012-05-11 14:32:48
107026	40.584647	-73.95992700000002	2012-05-13 11:57:45
107026	40.755635999999996	-73.981735	2012-05-14 19:06:47
107026	40.74576	-73.989778	2012-05-15 10:21:07
107026	40.642452	-73.790617	2012-05-25 18:13:57
107026	40.645578	-73.776433	2012-05-25 18:50:00
107026	40.646001	-73.776155	2012-05-25 18:50:36
107026	40.64802	-73.778472	2012-05-25 18:51:25
107026	40.645578	-73.776433	2012-05-25 20:02:46
107026	40.645089	-73.784523	2012-05-28 21:08:37
107026	40.755784999999996	-73.991603	2012-06-01 08:51:40
107026	40.740525	-73.994679	2012-06-02 19:32:01
107026	40.740264	-74.001565	2012-06-02 21:41:32
107026	40.756986	-73.99348	2012-06-07 11:36:46
107026	40.756636	-73.992276	2012-06-07 14:38:06
107026	40.643226	-73.79020600000003	2012-06-16 16:32:37
107026	40.642452	-73.790617	2012-06-16 16:32:59
107026	40.756285	-73.967395	2012-06-18 09:42:01
107026	40.756434999999996	-73.966208	2012-06-18 09:42:55
107223	40.756713	-73.978122	2012-04-10 12:14:34
107223	40.723894	-73.989921	2012-04-11 21:39:23
107223	40.760304999999995	-73.99120699999997	2012-04-12 19:22:53
107223	40.718151	-73.960008	2012-04-13 20:27:52
107223	40.76096	-73.857438	2012-04-14 20:30:48
107223	40.756734	-73.95445699999998	2012-04-15 18:16:57
107223	40.757735	-73.827476	2012-04-17 14:47:40
107223	40.757181	-73.829256	2012-04-17 18:17:28
107223	40.746525	-73.995413	2012-04-18 09:19:02
107223	40.747094	-73.994529	2012-04-18 15:38:08
107223	40.772742	-73.981422	2012-04-18 20:12:48
107223	40.739593	-74.007211	2012-04-18 22:15:41
107223	40.742113	-73.98971999999998	2012-04-25 18:23:44
107223	40.767223	-73.917736	2012-04-28 19:09:00
107223	40.771131	-73.967343	2012-04-29 15:49:54
107223	40.756457	-73.846064	2012-05-01 18:33:12
107223	40.75602	-73.98150799999998	2012-05-03 17:08:28
107223	40.758819	-73.968657	2012-05-04 12:38:09
107223	40.7487	-73.987169	2012-05-04 15:30:52
107223	40.764545	-73.91634	2012-05-06 15:36:31
107223	40.744912	-73.989796	2012-05-08 17:53:45
107223	40.756805	-73.986049	2012-05-10 16:30:13
107223	40.740055	-73.98968	2012-05-10 18:45:18
107223	40.756568	-73.99235999999998	2012-05-10 22:36:40
107223	40.760304999999995	-73.99120699999997	2012-05-11 17:07:32
107223	40.7599	-73.920666	2012-05-12 17:39:14
107223	40.729668	-73.983918	2012-05-14 18:17:01
107223	40.76416	-73.973789	2012-05-15 13:29:59
107223	40.748394	-73.984802	2012-05-15 19:42:56
107223	40.75608	-73.98141	2012-05-16 15:56:06
107223	40.76450300000001	-73.97408	2012-05-16 23:29:34
107223	40.756314	-73.97766800000002	2012-05-17 13:22:58
107223	40.743225	-73.996353	2012-05-17 14:03:31
107223	40.761008000000004	-73.973454	2012-05-17 19:25:40
107223	40.690428000000004	-73.98158000000002	2012-05-18 10:24:42
107223	40.74390800000001	-73.995035	2012-05-18 16:10:10
107223	40.591817	-73.97896	2012-05-19 05:49:50
107223	40.74827	-73.988194	2012-05-21 13:49:41
107223	40.76152800000001	-74.000237	2012-05-21 14:29:44
107223	40.718478999999995	-73.997749	2012-05-21 16:54:47
107223	40.773839	-73.87122	2012-05-28 23:41:05
107223	40.757735	-73.827476	2012-05-29 15:04:19
107223	40.74694	-73.99651	2012-05-31 12:41:55
107223	40.745176	-74.009442	2012-06-01 15:01:59
107223	40.773614	-73.964106	2012-06-04 19:11:40
107223	40.761179	-73.96215	2012-06-05 06:43:19
107223	40.706916	-73.791614	2012-06-06 17:09:12
107223	40.756805	-73.986049	2012-06-07 16:40:46
107223	40.747094	-73.994529	2012-06-07 18:04:32
107223	40.743225	-73.996353	2012-06-08 13:39:04
107223	40.769264	-73.980968	2012-06-09 08:07:15
107223	40.779437	-73.809028	2012-06-10 17:19:58
107223	40.743845	-73.983012	2012-06-13 08:48:27
107223	40.706916	-73.791614	2012-06-13 17:17:00
107223	40.722857	-73.999729	2012-06-18 12:01:49
107334	40.750606	-73.993349	2012-05-08 12:12:57
107334	40.777194	-73.951957	2012-05-08 19:34:13
107334	40.768083000000004	-73.98498599999998	2012-05-16 19:11:13
107334	40.767996999999994	-73.981891	2012-05-16 22:50:49
107334	40.768246999999995	-73.98183	2012-05-17 18:34:58
107334	40.715089	-74.005606	2012-05-31 13:00:28
107334	40.807854999999996	-73.945462	2012-06-01 07:14:19
107334	40.725929	-73.99639499999998	2012-06-01 13:00:37
107334	40.743832	-74.006813	2012-06-16 16:48:09
107334	40.734167	-73.990487	2012-06-16 22:24:33
107334	40.807854999999996	-73.945462	2012-06-17 11:40:17
107334	40.79016	-73.95549799999998	2012-06-17 19:26:39
107334	40.807854999999996	-73.945462	2012-07-05 03:43:54
107334	40.812373	-73.89599100000002	2012-07-05 04:47:08
107334	40.803457	-73.876705	2012-07-05 04:56:24
107334	40.812955	-73.880041	2012-07-05 05:49:09
107334	40.697689000000004	-73.990688	2012-07-05 12:14:19
107517	40.773839	-73.87122	2012-04-22 13:34:56
107517	40.741862	-73.989434	2012-04-22 17:12:11
107517	40.730083	-74.00060699999997	2012-04-22 19:50:17
107517	40.736532000000004	-73.99082800000002	2012-04-23 11:00:33
107517	40.738549	-73.98555400000002	2012-04-23 18:52:50
107517	40.753784	-73.97506800000002	2012-04-24 11:33:48
107517	40.725401	-74.00559399999999	2012-04-24 19:03:30
107517	40.741408	-73.988438	2012-04-25 12:35:51
107517	40.773839	-73.87122	2012-04-25 14:04:04
107684	40.780737	-73.981225	2012-04-10 18:50:13
107684	40.780589	-73.980739	2012-04-10 21:14:06
107684	40.723938000000004	-73.985122	2012-04-11 10:28:38
107684	40.762026	-73.973038	2012-04-11 20:05:05
107684	40.76402	-73.997574	2012-04-11 22:14:21
107684	40.723704	-73.996584	2012-04-12 14:22:09
107684	40.780121	-73.98051099999998	2012-04-13 18:43:07
107684	40.72707	-73.991906	2012-04-14 13:54:26
107684	40.780589	-73.980739	2012-04-14 18:20:21
107684	40.719434	-74.00049200000002	2012-04-20 13:43:32
107684	40.723781	-73.98523	2012-04-20 20:59:09
107684	40.721940000000004	-73.95758000000002	2012-04-21 21:00:30
107684	40.716955	-73.99878199999998	2012-04-23 14:21:58
107684	40.717924	-73.998134	2012-04-23 19:16:31
107684	40.721340999999995	-73.98888000000002	2012-04-23 22:37:13
107684	40.737010999999995	-73.990312	2012-04-24 14:04:34
107684	40.73484000000001	-73.992091	2012-04-25 11:29:31
